model_name,fpr,tpr,threshold
Logistic Regression,0.10701229644400133,0.24183827222501256,0.6534548020239241
Logistic Regression,0.10701229644400133,0.24284279256654948,0.6533001287646274
Logistic Regression,0.10717846460618145,0.24284279256654948,0.653155017556777
Logistic Regression,0.10717846460618145,0.2438473129080864,0.6526790431449017
Logistic Regression,0.1075108009305417,0.2438473129080864,0.6525165940232809
Logistic Regression,0.1075108009305417,0.24510296333500753,0.6524313459793861
Logistic Regression,0.10784313725490197,0.24510296333500753,0.652120017976148
Logistic Regression,0.10784313725490197,0.24585635359116023,0.6519666909122612
Logistic Regression,0.10884014622798271,0.24585635359116023,0.6513418686486246
Logistic Regression,0.10884014622798271,0.24610748367654445,0.6512896199972132
Logistic Regression,0.10900631439016284,0.24610748367654445,0.6511755237766003
Logistic Regression,0.10900631439016284,0.24711200401808137,0.6511014621290212
Logistic Regression,0.10917248255234296,0.24711200401808137,0.651099023818387
Logistic Regression,0.10917248255234296,0.24736313410346558,0.6510790483708716
Logistic Regression,0.1093386507145231,0.24736313410346558,0.651061589063244
Logistic Regression,0.1093386507145231,0.24761426418884983,0.6509829677297406
Logistic Regression,0.10983715520106348,0.24761426418884983,0.6505008056727655
Logistic Regression,0.10983715520106348,0.24811652435961828,0.6504892612360971
Logistic Regression,0.11050182784978398,0.24811652435961828,0.6503622502486649
Logistic Regression,0.11050182784978398,0.2491210447011552,0.6502565326894323
Logistic Regression,0.11100033233632436,0.2491210447011552,0.6499172586702936
Logistic Regression,0.11100033233632436,0.24937217478653942,0.6498830953248246
Logistic Regression,0.11149883682286474,0.24937217478653942,0.6493745296496257
Logistic Regression,0.11149883682286474,0.24987443495730788,0.6493508033215273
Logistic Regression,0.11183117314722499,0.24987443495730788,0.6493245153522265
Logistic Regression,0.11183117314722499,0.25037669512807637,0.6492509416751583
Logistic Regression,0.11199734130940511,0.25037669512807637,0.6492473436460611
Logistic Regression,0.11199734130940511,0.25062782521346055,0.6491897034560021
Logistic Regression,0.11232967763376538,0.25062782521346055,0.6491774637484627
Logistic Regression,0.11232967763376538,0.2508789552988448,0.6491727020580735
Logistic Regression,0.11266201395812563,0.2508789552988448,0.6490472642422983
Logistic Regression,0.11266201395812563,0.25113008538422904,0.6490193035682797
Logistic Regression,0.11282818212030575,0.25113008538422904,0.6489964305966535
Logistic Regression,0.11282818212030575,0.25339025615268707,0.6486978362706396
Logistic Regression,0.11299435028248588,0.25339025615268707,0.6486826660111569
Logistic Regression,0.11299435028248588,0.25389251632345555,0.6486180583058272
Logistic Regression,0.113160518444666,0.25389251632345555,0.6485376797302463
Logistic Regression,0.113160518444666,0.2551481667503767,0.6481923997503999
Logistic Regression,0.11332668660684612,0.2551481667503767,0.6479998426830751
Logistic Regression,0.11332668660684612,0.2553992968357609,0.6479758478237507
Logistic Regression,0.11365902293120637,0.2553992968357609,0.6478250258577565
Logistic Regression,0.11365902293120637,0.2559015570065294,0.6477217171594624
Logistic Regression,0.11415752741774676,0.2559015570065294,0.6476155779862867
Logistic Regression,0.11415752741774676,0.25665494726268206,0.6475121089205814
Logistic Regression,0.11448986374210701,0.25665494726268206,0.6474657028564161
Logistic Regression,0.11448986374210701,0.2569060773480663,0.6474451000484133
Logistic Regression,0.11482220006646726,0.2569060773480663,0.6470365598660838
Logistic Regression,0.11482220006646726,0.25740833751883474,0.6469645983820854
Logistic Regression,0.11548687271518777,0.25740833751883474,0.6467299947521551
Logistic Regression,0.11548687271518777,0.257659467604219,0.6466907473992124
Logistic Regression,0.11581920903954802,0.257659467604219,0.6465732840283442
Logistic Regression,0.11581920903954802,0.2579105976896032,0.6465458261812471
Logistic Regression,0.11598537720172815,0.2579105976896032,0.6464776014193085
Logistic Regression,0.11598537720172815,0.25816172777498747,0.6464723014175333
Logistic Regression,0.1163177135260884,0.25816172777498747,0.6464025698271031
Logistic Regression,0.1163177135260884,0.2586639879457559,0.6462355198684914
Logistic Regression,0.11648388168826852,0.2586639879457559,0.6461341525980642
Logistic Regression,0.11648388168826852,0.25891511803114015,0.646099517114229
Logistic Regression,0.11714855433698904,0.25891511803114015,0.6458961350194377
Logistic Regression,0.11714855433698904,0.25916624811652433,0.6458163769854184
Logistic Regression,0.11781322698570953,0.25916624811652433,0.6456793022549807
Logistic Regression,0.11781322698570953,0.2596685082872928,0.6456242735665408
Logistic Regression,0.11814556331006978,0.2596685082872928,0.6454707341436676
Logistic Regression,0.11814556331006978,0.25991963837267706,0.6454667862167092
Logistic Regression,0.11864406779661017,0.25991963837267706,0.6453483474218308
Logistic Regression,0.11864406779661017,0.26067302862882974,0.6451616651505141
Logistic Regression,0.1188102359587903,0.26067302862882974,0.6451535692985224
Logistic Regression,0.1188102359587903,0.26117528879959817,0.6449979624471397
Logistic Regression,0.11897640412097042,0.26117528879959817,0.6449938742284738
Logistic Regression,0.11897640412097042,0.26167754897036666,0.6449706694860758
Logistic Regression,0.11930874044533067,0.26167754897036666,0.6448831203042912
Logistic Regression,0.11930874044533067,0.2619286790557509,0.6448575158416345
Logistic Regression,0.11964107676969092,0.2619286790557509,0.6448035644274193
Logistic Regression,0.11964107676969092,0.2621798091411351,0.6447619169034219
Logistic Regression,0.12013958125623131,0.2621798091411351,0.6446904878818138
Logistic Regression,0.12013958125623131,0.2636865896534405,0.6443386910915464
Logistic Regression,0.12047191758059156,0.2636865896534405,0.6443015439165306
Logistic Regression,0.12047191758059156,0.26393771973882474,0.6442927768122729
Logistic Regression,0.12063808574277168,0.26393771973882474,0.6442796939724856
Logistic Regression,0.12063808574277168,0.2641888498242089,0.644256178438638
Logistic Regression,0.12080425390495181,0.2641888498242089,0.6442203383224203
Logistic Regression,0.12080425390495181,0.26443997990959317,0.6442097970691351
Logistic Regression,0.1213027583914922,0.26443997990959317,0.6440131268359092
Logistic Regression,0.1213027583914922,0.2646911099949774,0.6439620042448011
Logistic Regression,0.1219674310402127,0.2646911099949774,0.6437255837354444
Logistic Regression,0.1219674310402127,0.2649422400803616,0.6436605553154922
Logistic Regression,0.12213359920239282,0.2649422400803616,0.6434431992985904
Logistic Regression,0.12213359920239282,0.2659467604218985,0.6431346870677163
Logistic Regression,0.12229976736457294,0.2659467604218985,0.6430953789753273
Logistic Regression,0.12229976736457294,0.26670015067805125,0.6429810389022823
Logistic Regression,0.1226321036889332,0.26670015067805125,0.6428752078017731
Logistic Regression,0.1226321036889332,0.2674535409342039,0.6426016402326676
Logistic Regression,0.12279827185111333,0.2674535409342039,0.6425875110748684
Logistic Regression,0.12279827185111333,0.2682069311903566,0.6421777521719747
Logistic Regression,0.12296444001329346,0.2682069311903566,0.6418150539490717
Logistic Regression,0.12296444001329346,0.26845806127574084,0.641788669960504
Logistic Regression,0.12329677633765371,0.26845806127574084,0.6417723932346644
Logistic Regression,0.12329677633765371,0.2687091913611251,0.6416188641535424
Logistic Regression,0.12346294449983383,0.2687091913611251,0.6415278903515099
Logistic Regression,0.12346294449983383,0.2689603214465093,0.641429056097033
Logistic Regression,0.12362911266201396,0.2689603214465093,0.6413787810063313
Logistic Regression,0.12362911266201396,0.2692114515318935,0.6413692741676251
Logistic Regression,0.12379528082419408,0.2692114515318935,0.6413561021089277
Logistic Regression,0.12379528082419408,0.27021597187343044,0.6409697893511955
Logistic Regression,0.1239614489863742,0.27021597187343044,0.6409113268515153
Logistic Regression,0.1239614489863742,0.2704671019588147,0.640796647911567
Logistic Regression,0.12429378531073447,0.2704671019588147,0.6405316481663808
Logistic Regression,0.12429378531073447,0.27122049221496736,0.6404655965391886
Logistic Regression,0.1244599534729146,0.27122049221496736,0.6404591017273156
Logistic Regression,0.1244599534729146,0.2722250125565043,0.6400554560279862
Logistic Regression,0.1251246261216351,0.2722250125565043,0.6399748770774907
Logistic Regression,0.1251246261216351,0.27297840281265695,0.6398030905471916
Logistic Regression,0.12545696244599536,0.27297840281265695,0.6396982738301017
Logistic Regression,0.12545696244599536,0.2732295328980412,0.6394359136491338
Logistic Regression,0.12562313060817548,0.2732295328980412,0.6393606170138278
Logistic Regression,0.12562313060817548,0.2737317930688096,0.6392444525294105
Logistic Regression,0.12595546693253573,0.2737317930688096,0.6387594287274166
Logistic Regression,0.12595546693253573,0.27398292315419387,0.6386901478959676
Logistic Regression,0.12612163509471586,0.27398292315419387,0.6386783157326237
Logistic Regression,0.12612163509471586,0.27448518332496236,0.638440128990394
Logistic Regression,0.12628780325689598,0.27448518332496236,0.6384370360601289
Logistic Regression,0.12628780325689598,0.2749874434957308,0.6382491266924114
Logistic Regression,0.1271186440677966,0.2749874434957308,0.6379377222454525
Logistic Regression,0.1271186440677966,0.2754897036664992,0.6378668032998479
Logistic Regression,0.12761714855433698,0.2754897036664992,0.637793613271195
Logistic Regression,0.12761714855433698,0.27574083375188346,0.637789520000411
Logistic Regression,0.12794948487869723,0.27574083375188346,0.6377687651625095
Logistic Regression,0.12794948487869723,0.27649422400803614,0.6376064566749057
Logistic Regression,0.12811565304087738,0.27649422400803614,0.6375279316253629
Logistic Regression,0.12811565304087738,0.27724761426418887,0.6373164778387576
Logistic Regression,0.1282818212030575,0.27724761426418887,0.6372479063293699
Logistic Regression,0.1282818212030575,0.2777498744349573,0.6371404756868086
Logistic Regression,0.12861415752741776,0.2777498744349573,0.6369344732876508
Logistic Regression,0.12861415752741776,0.2792566549472627,0.6365313947679352
Logistic Regression,0.12878032568959788,0.2792566549472627,0.6365152633375042
Logistic Regression,0.12878032568959788,0.2795077850326469,0.6364390184569877
Logistic Regression,0.12911266201395813,0.2795077850326469,0.6363171477492126
Logistic Regression,0.12911266201395813,0.27975891511803114,0.6362706899321812
Logistic Regression,0.12944499833831838,0.27975891511803114,0.6362517729634865
Logistic Regression,0.12944499833831838,0.2800100452034154,0.6362478211234772
Logistic Regression,0.12977733466267863,0.2800100452034154,0.6360083154280629
Logistic Regression,0.12977733466267863,0.2822702159718734,0.6354819548442503
Logistic Regression,0.12994350282485875,0.2822702159718734,0.6354765400015727
Logistic Regression,0.12994350282485875,0.28302360622802614,0.6353206211290302
Logistic Regression,0.13010967098703888,0.28302360622802614,0.6353055650050288
Logistic Regression,0.13010967098703888,0.28352586639879457,0.6350429743101627
Logistic Regression,0.13044200731139913,0.28352586639879457,0.6348339962358964
Logistic Regression,0.13044200731139913,0.28402812656956306,0.6347541508873151
Logistic Regression,0.13060817547357925,0.28402812656956306,0.6346991978058046
Logistic Regression,0.13060817547357925,0.28427925665494724,0.6346907406664958
Logistic Regression,0.13077434363575938,0.28427925665494724,0.6346778838826255
Logistic Regression,0.13077434363575938,0.2845303867403315,0.6345153865907421
Logistic Regression,0.1309405117979395,0.2845303867403315,0.6344350164194487
Logistic Regression,0.1309405117979395,0.28478151682571573,0.6343533512104031
Logistic Regression,0.13110667996011965,0.28478151682571573,0.6341336572593824
Logistic Regression,0.13110667996011965,0.2850326469111,0.6341299410708955
Logistic Regression,0.13127284812229978,0.2850326469111,0.6340148604828125
Logistic Regression,0.13127284812229978,0.2855349070818684,0.6339282778220552
Logistic Regression,0.13177135260884015,0.2855349070818684,0.6338238786705298
Logistic Regression,0.13177135260884015,0.28578603716725265,0.6337952974636734
Logistic Regression,0.13193752077102028,0.28578603716725265,0.6337701584605778
Logistic Regression,0.13193752077102028,0.2860371672526369,0.6337635553857588
Logistic Regression,0.1321036889332004,0.2860371672526369,0.6337396191298046
Logistic Regression,0.1321036889332004,0.2865394274234053,0.6336234593055164
Logistic Regression,0.13226985709538053,0.2865394274234053,0.633572402648563
Logistic Regression,0.13226985709538053,0.28679055750878957,0.633538720922464
Logistic Regression,0.1327683615819209,0.28679055750878957,0.633305594176618
Logistic Regression,0.1327683615819209,0.28704168759417376,0.6332526229076834
Logistic Regression,0.13376537055500165,0.28704168759417376,0.6327228682698042
Logistic Regression,0.13376537055500165,0.287292817679558,0.6326013479241227
Logistic Regression,0.13393153871718178,0.287292817679558,0.6324661243062976
Logistic Regression,0.13393153871718178,0.2880462079357107,0.632328011528603
Logistic Regression,0.13409770687936193,0.2880462079357107,0.6322580865462353
Logistic Regression,0.13409770687936193,0.28930185836263184,0.6321234560269653
Logistic Regression,0.13426387504154205,0.28930185836263184,0.6320940994918393
Logistic Regression,0.13426387504154205,0.2895529884480161,0.6319554415115245
Logistic Regression,0.13492854769026255,0.2895529884480161,0.6318418351621262
Logistic Regression,0.13492854769026255,0.29080863887493724,0.6314284536721129
Logistic Regression,0.13509471585244268,0.29080863887493724,0.6313143164097312
Logistic Regression,0.13509471585244268,0.29105976896032143,0.6312403901142487
Logistic Regression,0.13542705217680293,0.29105976896032143,0.6308267690545803
Logistic Regression,0.13542705217680293,0.2913108990457057,0.6308125361106222
Logistic Regression,0.13575938850116318,0.2913108990457057,0.6307119263958845
Logistic Regression,0.13575938850116318,0.2915620291310899,0.6306530309539317
Logistic Regression,0.13625789298770355,0.2915620291310899,0.630428910658682
Logistic Regression,0.13625789298770355,0.29181315921647416,0.6303520400155026
Logistic Regression,0.13642406114988367,0.29181315921647416,0.6303385445898709
Logistic Regression,0.13642406114988367,0.29306880964339527,0.6300042978505649
Logistic Regression,0.13675639747424392,0.29306880964339527,0.6299281802551334
Logistic Regression,0.13675639747424392,0.2940733299849322,0.6298428961206138
Logistic Regression,0.13692256563642405,0.2940733299849322,0.6297747719332929
Logistic Regression,0.13692256563642405,0.29432446007031643,0.6297524614959881
Logistic Regression,0.1370887337986042,0.29432446007031643,0.6296749468002073
Logistic Regression,0.1370887337986042,0.2945755901557007,0.629607704817057
Logistic Regression,0.13725490196078433,0.2945755901557007,0.6295220381146299
Logistic Regression,0.13725490196078433,0.2950778503264691,0.629508287934163
Logistic Regression,0.13742107012296445,0.2950778503264691,0.6294830394072737
Logistic Regression,0.13742107012296445,0.29633350075339027,0.6294017246365993
Logistic Regression,0.1377534064473247,0.29633350075339027,0.6292960562087032
Logistic Regression,0.1377534064473247,0.2968357609241587,0.6291760908348317
Logistic Regression,0.13808574277168495,0.2968357609241587,0.6290905419187636
Logistic Regression,0.13808574277168495,0.2973380210949272,0.6289362892080015
Logistic Regression,0.13825191093386507,0.2973380210949272,0.6289132594553809
Logistic Regression,0.13825191093386507,0.29809141135107986,0.6288256752812803
Logistic Regression,0.1390827517447657,0.29809141135107986,0.6285409012945397
Logistic Regression,0.1390827517447657,0.2985936715218483,0.6283678066672558
Logistic Regression,0.13924891990694582,0.2985936715218483,0.6283412844944698
Logistic Regression,0.13924891990694582,0.2990959316926168,0.6282504799922355
Logistic Regression,0.14007976071784647,0.2990959316926168,0.6280917481371788
Logistic Regression,0.14007976071784647,0.29984932194876945,0.6279234866387597
Logistic Regression,0.1402459288800266,0.29984932194876945,0.627900563367959
Logistic Regression,0.1402459288800266,0.30035158211953794,0.6276273669815403
Logistic Regression,0.14041209704220672,0.30035158211953794,0.6274980808501368
Logistic Regression,0.14041209704220672,0.30060271220492213,0.6274857399475694
Logistic Regression,0.14074443336656697,0.30060271220492213,0.6273624360750245
Logistic Regression,0.14074443336656697,0.3011049723756906,0.6271106847551652
Logistic Regression,0.1409106015287471,0.3011049723756906,0.6270865781662749
Logistic Regression,0.1409106015287471,0.30135610246107486,0.6269449436434223
Logistic Regression,0.14107676969092722,0.30135610246107486,0.6269340156487346
Logistic Regression,0.14107676969092722,0.30160723254645905,0.6268329591150865
Logistic Regression,0.14190761050182785,0.30160723254645905,0.6266995179021783
Logistic Regression,0.14190761050182785,0.3018583626318433,0.6266965041207915
Logistic Regression,0.1422399468261881,0.3018583626318433,0.6265934684723772
Logistic Regression,0.1422399468261881,0.30210949271722753,0.6265915889949343
Logistic Regression,0.14240611498836822,0.30210949271722753,0.6265638067755342
Logistic Regression,0.14240611498836822,0.30261175288799597,0.626535412236909
Logistic Regression,0.1429046194749086,0.30261175288799597,0.626401937770008
Logistic Regression,0.1429046194749086,0.30386740331491713,0.6260646678088899
Logistic Regression,0.14307078763708872,0.30386740331491713,0.6260628962726363
Logistic Regression,0.14307078763708872,0.30411853340030137,0.6260617876382335
Logistic Regression,0.143403123961449,0.30411853340030137,0.6257956866406038
Logistic Regression,0.143403123961449,0.30436966348568556,0.6255954233012879
Logistic Regression,0.14356929212362912,0.30436966348568556,0.6254528359683449
Logistic Regression,0.14356929212362912,0.3046207935710698,0.6254391577507389
Logistic Regression,0.1440677966101695,0.3046207935710698,0.6253792032809049
Logistic Regression,0.1440677966101695,0.30487192365645405,0.6253702909080923
Logistic Regression,0.14473246925889,0.30487192365645405,0.6250688820965238
Logistic Regression,0.14473246925889,0.3051230537418383,0.6250377986139161
Logistic Regression,0.14489863742107012,0.3051230537418383,0.624843873511269
Logistic Regression,0.14489863742107012,0.3053741838272225,0.6248221725315918
Logistic Regression,0.14506480558325024,0.3053741838272225,0.6247932427524359
Logistic Regression,0.14506480558325024,0.3056253139126067,0.6247144624885903
Logistic Regression,0.14523097374543037,0.3056253139126067,0.6246882783888452
Logistic Regression,0.14523097374543037,0.3068809643395279,0.6243733940252931
Logistic Regression,0.1453971419076105,0.3068809643395279,0.6243406474034341
Logistic Regression,0.1453971419076105,0.3071320944249121,0.6239781201439727
Logistic Regression,0.14572947823197074,0.3071320944249121,0.6239508099857648
Logistic Regression,0.14572947823197074,0.3073832245102963,0.6239374201458124
Logistic Regression,0.146061814556331,0.3073832245102963,0.6238154860975402
Logistic Regression,0.146061814556331,0.3078854846810648,0.6237613813050955
Logistic Regression,0.14622798271851115,0.3078854846810648,0.6237173069661982
Logistic Regression,0.14622798271851115,0.3086388749372175,0.6235505472301935
Logistic Regression,0.14739115985377202,0.3086388749372175,0.6231318905058416
Logistic Regression,0.14739115985377202,0.3088900050226017,0.6231200626648602
Logistic Regression,0.14755732801595214,0.3088900050226017,0.6230716908109925
Logistic Regression,0.14755732801595214,0.30939226519337015,0.622996457094728
Logistic Regression,0.14772349617813227,0.30939226519337015,0.6228544218736907
Logistic Regression,0.14772349617813227,0.3096433952787544,0.6228336268021459
Logistic Regression,0.1478896643403124,0.3096433952787544,0.6228192227416526
Logistic Regression,0.1478896643403124,0.31039678553490707,0.6225967988601881
Logistic Regression,0.14805583250249252,0.31039678553490707,0.6225898853060942
Logistic Regression,0.14805583250249252,0.31115017579105975,0.6222493383969334
Logistic Regression,0.14822200066467264,0.31115017579105975,0.6222476047350012
Logistic Regression,0.14822200066467264,0.311401305876444,0.6221090963802808
Logistic Regression,0.14838816882685277,0.311401305876444,0.6220962106860315
Logistic Regression,0.14838816882685277,0.31165243596182823,0.6220923349913228
Logistic Regression,0.14888667331339314,0.31165243596182823,0.622031337900601
Logistic Regression,0.14888667331339314,0.3129080863887494,0.6216187717253514
Logistic Regression,0.14905284147557327,0.3129080863887494,0.6215746012101044
Logistic Regression,0.14905284147557327,0.3134103465595178,0.6215248020842141
Logistic Regression,0.14938517779993354,0.3134103465595178,0.6211936183630451
Logistic Regression,0.14938517779993354,0.31366147664490207,0.621167837210988
Logistic Regression,0.14955134596211367,0.31366147664490207,0.6211521861777668
Logistic Regression,0.14955134596211367,0.3139126067302863,0.6211417589269492
Logistic Regression,0.1497175141242938,0.3139126067302863,0.6210856071695859
Logistic Regression,0.1497175141242938,0.31441486690105475,0.620871912814018
Logistic Regression,0.15054835493519442,0.31441486690105475,0.6206587183070684
Logistic Regression,0.15054835493519442,0.3151682571572074,0.6203796653703413
Logistic Regression,0.15088069125955467,0.3151682571572074,0.6203088928362707
Logistic Regression,0.15088069125955467,0.31541938724259166,0.6202708998238201
Logistic Regression,0.15154536390827517,0.31541938724259166,0.6201062785321444
Logistic Regression,0.15154536390827517,0.3159216474133601,0.6200668688723721
Logistic Regression,0.1517115320704553,0.3159216474133601,0.6200404587628515
Logistic Regression,0.1517115320704553,0.31617277749874434,0.6200020080606534
Logistic Regression,0.15187770023263542,0.31617277749874434,0.6198896364214289
Logistic Regression,0.15187770023263542,0.31717729784028126,0.6196384711599369
Logistic Regression,0.1528747092057162,0.31717729784028126,0.6193541802243565
Logistic Regression,0.1528747092057162,0.31767955801104975,0.6190748204619725
Logistic Regression,0.15304087736789632,0.31767955801104975,0.6190378981102395
Logistic Regression,0.15304087736789632,0.31793068809643393,0.6190373387190876
Logistic Regression,0.15337321369225657,0.31793068809643393,0.6190250354947775
Logistic Regression,0.15337321369225657,0.3181818181818182,0.618887163388227
Logistic Regression,0.1542040545031572,0.3181818181818182,0.6187349202316839
Logistic Regression,0.1542040545031572,0.3191863385233551,0.6185475365786619
Logistic Regression,0.15437022266533731,0.3191863385233551,0.6185396754795759
Logistic Regression,0.15437022266533731,0.31943746860873934,0.6185143775694097
Logistic Regression,0.15453639082751744,0.31943746860873934,0.6184774131543846
Logistic Regression,0.15453639082751744,0.31993972877950777,0.6184395770650205
Logistic Regression,0.15470255898969756,0.31993972877950777,0.6183802952777485
Logistic Regression,0.15470255898969756,0.3209442491210447,0.6182546333991044
Logistic Regression,0.1550348953140578,0.3209442491210447,0.6181150451820527
Logistic Regression,0.1550348953140578,0.32119537920642893,0.6180935401558028
Logistic Regression,0.15520106347623797,0.32119537920642893,0.6179906691705846
Logistic Regression,0.15520106347623797,0.32169763937719736,0.617927644831013
Logistic Regression,0.15586573612495846,0.32169763937719736,0.6177616000374466
Logistic Regression,0.15586573612495846,0.3227021597187343,0.6176284944238352
Logistic Regression,0.1560319042871386,0.3227021597187343,0.6175956503955171
Logistic Regression,0.1560319042871386,0.32446007031642393,0.6172755607743315
Logistic Regression,0.15619807244931871,0.32446007031642393,0.6171368724462678
Logistic Regression,0.15619807244931871,0.32496233048719236,0.6170617656971678
Logistic Regression,0.15653040877367896,0.32496233048719236,0.6169713900770661
Logistic Regression,0.15653040877367896,0.3252134605725766,0.6169687217523157
Logistic Regression,0.1568627450980392,0.3252134605725766,0.616719272700725
Logistic Regression,0.1568627450980392,0.32571572074334504,0.616676569844803
Logistic Regression,0.15702891326021934,0.32571572074334504,0.6166582234115884
Logistic Regression,0.15702891326021934,0.3259668508287293,0.6166094073528537
Logistic Regression,0.1573612495845796,0.3259668508287293,0.6166003409648964
Logistic Regression,0.1573612495845796,0.3262179809141135,0.6165954372982754
Logistic Regression,0.1575274177467597,0.3262179809141135,0.6165858925684181
Logistic Regression,0.1575274177467597,0.3264691109994977,0.6165340965194129
Logistic Regression,0.15819209039548024,0.3264691109994977,0.6164325051292648
Logistic Regression,0.15819209039548024,0.3269713711702662,0.6163283749503871
Logistic Regression,0.15902293120638086,0.3269713711702662,0.6160735195665794
Logistic Regression,0.15902293120638086,0.3279758915118031,0.6160007718700079
Logistic Regression,0.159189099368561,0.3279758915118031,0.6158645510537357
Logistic Regression,0.159189099368561,0.32822702159718736,0.6158344946214349
Logistic Regression,0.15952143569292124,0.32822702159718736,0.6157506426649397
Logistic Regression,0.15952143569292124,0.3287292817679558,0.6156594043666739
Logistic Regression,0.15968760385510136,0.3287292817679558,0.6156369761392072
Logistic Regression,0.15968760385510136,0.32898041185334004,0.6156282533808474
Logistic Regression,0.16018610834164174,0.32898041185334004,0.6153275612233793
Logistic Regression,0.16018610834164174,0.3292315419387243,0.6152073573247201
Logistic Regression,0.16085078099036224,0.3292315419387243,0.6151043399718609
Logistic Regression,0.16085078099036224,0.32948267202410847,0.6149134402606903
Logistic Regression,0.16101694915254236,0.32948267202410847,0.614845724367274
Logistic Regression,0.16101694915254236,0.3302360622802612,0.6146325665545758
Logistic Regression,0.1611831173147225,0.3302360622802612,0.614619449873249
Logistic Regression,0.1611831173147225,0.3304871923656454,0.6145905754904588
Logistic Regression,0.16134928547690264,0.3304871923656454,0.6145858714443104
Logistic Regression,0.16134928547690264,0.33073832245102963,0.6145353135094891
Logistic Regression,0.16151545363908276,0.33073832245102963,0.614531659106502
Logistic Regression,0.16151545363908276,0.3309894525364139,0.6144835303856528
Logistic Regression,0.16218012628780326,0.3309894525364139,0.6143391230857631
Logistic Regression,0.16218012628780326,0.332245102963335,0.6141551723774168
Logistic Regression,0.16234629444998339,0.332245102963335,0.614122313516095
Logistic Regression,0.16234629444998339,0.3332496233048719,0.6139930501337054
Logistic Regression,0.1625124626121635,0.3332496233048719,0.6139810156629538
Logistic Regression,0.1625124626121635,0.3337518834756404,0.6139274130741821
Logistic Regression,0.16367563974742438,0.3337518834756404,0.6135900212949251
Logistic Regression,0.16367563974742438,0.3347564038171773,0.613452794187867
Logistic Regression,0.1638418079096045,0.3347564038171773,0.6134210363134361
Logistic Regression,0.1638418079096045,0.33525866398794574,0.613346603416734
Logistic Regression,0.16400797607178463,0.33525866398794574,0.613336560550679
Logistic Regression,0.16400797607178463,0.3357609241587142,0.6132781880505412
Logistic Regression,0.1643403123961449,0.3357609241587142,0.6131955963887966
Logistic Regression,0.1643403123961449,0.33626318432948266,0.6130400401050455
Logistic Regression,0.16467264872050516,0.33626318432948266,0.6130107997071398
Logistic Regression,0.16467264872050516,0.3365143144148669,0.6129286193184887
Logistic Regression,0.16483881688268529,0.3365143144148669,0.6129005403953753
Logistic Regression,0.16483881688268529,0.33776996484178806,0.6128275298065792
Logistic Regression,0.16517115320704553,0.33776996484178806,0.6126418539815061
Logistic Regression,0.16517115320704553,0.33802109492717225,0.6125727996186743
Logistic Regression,0.16550348953140578,0.33802109492717225,0.6124565237696558
Logistic Regression,0.16550348953140578,0.33852335509794074,0.612331518997171
Logistic Regression,0.1656696576935859,0.33852335509794074,0.6122713214228185
Logistic Regression,0.1656696576935859,0.338774485183325,0.6122122886755272
Logistic Regression,0.16616816218012628,0.338774485183325,0.6121811341313671
Logistic Regression,0.16616816218012628,0.3405323957810146,0.6118675296904631
Logistic Regression,0.1663343303423064,0.3405323957810146,0.611834449382748
Logistic Regression,0.1663343303423064,0.341034655951783,0.6116915800167712
Logistic Regression,0.16650049850448653,0.341034655951783,0.6116814515665808
Logistic Regression,0.16650049850448653,0.34128578603716725,0.6116762160439922
Logistic Regression,0.16666666666666666,0.34128578603716725,0.6115998975562988
Logistic Regression,0.16666666666666666,0.3415369161225515,0.6115724647066126
Logistic Regression,0.16683283482884678,0.3415369161225515,0.6114939534305208
Logistic Regression,0.16683283482884678,0.3427925665494726,0.6114163976113677
Logistic Regression,0.1669990029910269,0.3427925665494726,0.6113821680618856
Logistic Regression,0.1669990029910269,0.3432948267202411,0.611362197345807
Logistic Regression,0.16716517115320703,0.3432948267202411,0.6113212354163127
Logistic Regression,0.16716517115320703,0.34404821697639376,0.6110833021973402
Logistic Regression,0.1674975074775673,0.34404821697639376,0.610911069997436
Logistic Regression,0.1674975074775673,0.3460572576594676,0.6103984670460639
Logistic Regression,0.16766367563974743,0.3460572576594676,0.6103041071356968
Logistic Regression,0.16766367563974743,0.34630838774485184,0.6101743357268573
Logistic Regression,0.16799601196410768,0.34630838774485184,0.6101581445745572
Logistic Regression,0.16799601196410768,0.3465595178302361,0.6101501206335083
Logistic Regression,0.1681621801262878,0.3465595178302361,0.6100813176603197
Logistic Regression,0.1681621801262878,0.34731290808638876,0.6099356584800735
Logistic Regression,0.16849451645064806,0.34731290808638876,0.6098612039749071
Logistic Regression,0.16849451645064806,0.347564038171773,0.6097923474637152
Logistic Regression,0.1688268527750083,0.347564038171773,0.6097207012591099
Logistic Regression,0.1688268527750083,0.34806629834254144,0.6096839266402191
Logistic Regression,0.16899302093718843,0.34806629834254144,0.6096587684879738
Logistic Regression,0.16899302093718843,0.3483174284279257,0.6096492665515257
Logistic Regression,0.16932535726154868,0.3483174284279257,0.6095801538896793
Logistic Regression,0.16932535726154868,0.3488196885986941,0.609494756380506
Logistic Regression,0.1694915254237288,0.3488196885986941,0.6094895401956658
Logistic Regression,0.1694915254237288,0.3493219487694626,0.6093692825379291
Logistic Regression,0.1701561980724493,0.3493219487694626,0.6092140043263449
Logistic Regression,0.1701561980724493,0.3495730788548468,0.6092029881425075
Logistic Regression,0.17032236623462946,0.3495730788548468,0.6091642624928579
